area_R,std_dR,mean_H,t_recovery,cpu_step,effort,mode,seed
255.9215687824112,0.183728044640345,0.9156149631508353,102.10000000000001,0.00028281721039999895,1.3712851962151558,fps,349820
253.3707039307669,0.17446302580485828,0.8652484684530529,100.10000000000001,7.566345835000022e-05,1.0,control,160034
253.42002045336287,0.1751757657760833,0.8865631877295987,101.10000000000001,0.00028526480204999985,1.3662550174994725,fps,160034
251.36839827325866,0.17654819997296864,0.9078779070061447,100.9,7.579191460000061e-05,1.0,control,320208
251.74103263175627,0.17726712830538233,0.9145911088147801,100.9,0.00028409554375,1.464096863148235,fps,320208
247.9157967154809,0.17179918149912235,0.9016509676444022,100.10000000000001,7.565111039999977e-05,1.0,control,55868
249.47696705704666,0.17198263806830227,0.8865631877295987,100.10000000000001,0.0002826082124999999,1.2834338027487504,fps,55868
255.03997713221017,0.1861615342179451,0.8662723227891083,102.7,7.66348791999988e-05,1.0,control,752448
255.23408254146025,0.18633430181310037,0.9145911088147799,103.7,0.0002832049896000001,1.2869405229136461,fps,752448
253.171936602341,0.17863111037760923,0.8759058280913258,100.9,7.577180420000076e-05,1.0,control,140554
254.65883388045182,0.1788462054303776,0.8991169965253983,101.4,0.0002837672708499994,1.3044587879536573,fps,140554
250.72475486802534,0.20409784057950922,0.8759058280913257,100.2,7.580009375000003e-05,1.0,control,739480
250.91993038877706,0.20372638208966276,0.8493880237890932,100.2,0.0002827583750000002,1.2925796578959878,fps,739480
251.89531998153336,0.21081348059937755,0.9204317158019439,100.30000000000001,7.574861460000051e-05,1.0,control,941586
254.09488345748323,0.21216026732637905,0.91459110881478,100.60000000000001,0.00028373643544999966,1.364068094929729,fps,941586
250.66410005803687,0.177949589567684,0.8894834912231807,101.80000000000001,7.588212710000022e-05,1.0,control,198181
250.49783920575683,0.17919290095006885,0.9175114123083621,101.80000000000001,0.00028459158330000064,1.2723546660675753,fps,198181
251.3742979711259,0.152470948685185,0.8619418325848929,102.30000000000001,7.553859789999962e-05,1.0,control,863433
251.33661406095104,0.15233052553305212,0.867782439572057,102.30000000000001,0.000282741468750001,1.416779826663755,fps,863433
253.79569678925424,0.2074271693098278,0.8759058280913257,100.30000000000001,7.55613979500012e-05,1.0,control,207725
256.0470664669753,0.20777828509671256,0.8987306641508203,100.30000000000001,0.00028408230830000034,1.2313189955225423,fps,207725
249.403997364805,0.1512331921424254,0.8552286307762574,101.4,7.586931455000041e-05,1.0,control,528709
253.2061353281346,0.15267918522066215,0.8575114123083621,101.4,0.000286840860449999,1.336511535320816,fps,528709
249.16430682977025,0.15849602445523897,0.8913799403807077,100.2,7.570936875000029e-05,1.0,control,175133
249.26347935963597,0.1585560336875495,0.8662723227891085,100.30000000000001,0.0002828779791499997,1.2214434878573157,fps,175133
252.1990908113461,0.19681916777906136,0.9068540526700892,100.4,7.694803750000005e-05,1.0,control,838900
252.4956261471027,0.1967659204863629,0.9049576035125625,100.4,0.00028419996045000035,1.2940578888247147,fps,838900
251.8287261892027,0.21225006753220588,0.9049576035125625,102.5,7.570797915000043e-05,1.0,control,876303
251.81765674805544,0.21236999509099297,0.822619029899961,102.5,0.00028623017705000107,1.3345265868680023,fps,876303
250.97483108124757,0.1359900452355465,0.8567387475592061,101.2,7.568937500000033e-05,1.0,control,95221
251.18645403417764,0.13590695874313527,0.8870494501764921,101.2,0.0002828248395999992,1.1685014042623125,fps,95221
251.33082230874962,0.16999544635305516,0.9020373000189803,101.30000000000001,7.608081875000039e-05,1.0,control,58002
252.48023574964796,0.17018523378475425,0.81843979921033,100.4,0.0002843065417000005,1.3041982660527092,fps,58002
250.448147202269,0.16711636493778095,0.886014980743862,100.5,7.566160625000009e-05,1.0,control,329898
251.2108710369116,0.16712495678717879,0.8658859904145303,100.5,0.00028508925829999894,1.249260795048354,fps,329898
251.63028759110213,0.19100455455951082,0.9252484684530526,102.80000000000001,7.577657919999865e-05,1.0,control,443564
251.4712357457062,0.19104131953109482,0.9223281649594709,102.80000000000001,0.00028290469789999973,1.3442705681929608,fps,443564
252.11406521593665,0.19190832062029126,0.8628038123097893,102.5,7.54829666500001e-05,1.0,control,930764
252.56641166563242,0.1909919315964266,0.8223220125011238,103.4,0.00028443046250000066,1.3507010922617537,fps,930764
250.10628411772564,0.19029472982848522,0.9204317158019439,103.60000000000001,7.583601665000117e-05,1.0,control,434275
251.3193680767353,0.19080389885087437,0.8778022772488524,103.60000000000001,0.00028362306874999777,1.3378493723804423,fps,434275
252.36721679303707,0.18432262548525571,0.8662723227891083,102.0,7.556930210000133e-05,1.0,control,567573
253.44487779132606,0.1843526986271118,0.8497743561636714,102.5,0.0002835957124999993,1.2996133158908412,fps,567573
248.36915137601537,0.1885375999144926,0.8894834912231807,103.4,7.57208541500006e-05,1.0,control,407144
251.92945614688134,0.1881938391440594,0.8755194957167479,103.4,0.00028434079164999844,1.277699959579629,fps,407144
251.8842177440783,0.19060818110567315,0.9223281649594708,101.4,7.576905829999986e-05,1.0,control,847156
253.85147173429138,0.19081795749516675,0.9058301983340338,101.4,0.0002855823145499983,1.3161000636443918,fps,847156
252.8524807683433,0.17750983607912307,0.8725991922231657,100.7,7.589074999999923e-05,1.0,control,121724
253.32902343752727,0.17753043680231526,0.826176855355021,100.7,0.0002839696478999997,1.321699588350427,fps,121724
254.34878693536436,0.18124890605660937,0.8586351967167326,105.80000000000001,7.713753335000036e-05,1.0,control,279428
255.77810128501898,0.18245814834680965,0.8089062239804277,105.80000000000001,0.0002838457104000014,1.4150311026681277,fps,279428
251.78315726449483,0.15750850865644753,0.8865631877295987,103.0,7.565518124999926e-05,1.0,control,194497
251.8318774616345,0.1576818177177648,0.8932763895382342,103.0,0.00028617553750000013,1.4141747814868322,fps,194497
249.7972531420955,0.21272187644858867,0.9097743561636712,105.80000000000001,7.555161669999962e-05,1.0,control,745479
252.2797887448233,0.21285105592685036,0.9126946596572534,105.80000000000001,0.0002852877624999991,1.2353070850479668,fps,745479
252.56033728573016,0.18461121843344727,0.8696788887295838,101.0,7.676698954999779e-05,1.0,control,770898
252.9068409371447,0.1838665139885731,0.8696788887295838,101.0,0.0002822509895499991,1.2453900601113912,fps,770898
252.3171086598417,0.18989851232979985,0.8972205473678717,104.7,7.573130625000033e-05,1.0,control,494892
253.04015860167007,0.19003104948537464,0.8493880237890933,104.7,0.0002842950041499989,1.389954612488226,fps,494892
249.70298200644322,0.1738764750635468,0.8381824571650837,101.2,7.567818750000015e-05,1.0,control,425430
250.27858663109214,0.17476375752212323,0.8604317158019442,102.60000000000001,0.00028528576875000054,1.322851281277171,fps,425430
255.20252384429497,0.1787457344742936,0.875905828091326,101.10000000000001,7.678372919999959e-05,1.0,control,621188
256.96815400696727,0.18080632358199822,0.8943002438742895,101.10000000000001,0.00028424128329999974,1.3358979788568854,fps,621188
